BSC Star Number,RA,DEC,Mag
629,32.72375000000001,39.043055555555576,6.1
630,32.395,-24.34583333333334,6.48
631,32.65666666666669,19.500277777777786,5.7
632,32.28874999999999,-43.51666666666669,5.85
633,32.79999999999999,25.936944444444446,6.02
634,32.854166666666664,31.52638888888889,6.23
635,32.837916666666665,8.569722222222222,5.63
636,32.52041666666668,-43.815555555555555,6.32
637,32.60666666666667,-50.82444444444446,6.12
638,32.8425,-10.052222222222223,6.01
639,32.899166666666666,-1.8252777777777787,5.93
640,33.62125000000001,66.52444444444444,6.07
641,33.42291666666667,58.56111111111111,6.44
642,33.09291666666668,30.30305555555557,4.94
643,33.305416666666666,44.23166666666669,4.83
644,33.156250000000014,24.167777777777783,5.96
645,33.40125,51.06583333333334,5.31
646,33.200416666666676,21.210833333333344,5.27
647,33.510833333333345,47.48416666666669,6.06
648,33.26375,15.279722222222224,5.71
649,33.25000000000001,8.846666666666668,4.37
650,33.197916666666686,-2.393611111111111,5.54
651,33.25375000000001,-21.000277777777782,5.86
652,33.227083333333354,-30.7238888888889,5.28
653,33.99125000000001,47.811388888888885,6.33
654,34.215416666666684,57.05527777777779,6.48
655,33.98416666666667,33.3588888888889,5.28
656,33.94166666666667,25.783055555555563,5.79
657,33.92833333333334,25.043055555555558,5.58
658,33.867916666666666,-9.465555555555554,6.55
659,33.633333333333354,-41.16666666666668,5.91
660,34.263333333333335,34.224166666666676,4.87
661,34.49958333333334,57.89972222222223,5.75
662,34.518750000000004,57.51666666666669,5.98
663,34.389166666666675,44.30694444444444,6.7
664,34.32875,33.847222222222236,4.01
665,34.293333333333344,23.767777777777784,6.55
666,34.245833333333344,-6.4222222222222225,5.51
667,33.56125000000001,-67.84166666666668,5.55
668,35.053750000000015,64.33722222222225,6.6
669,34.53125000000001,19.90111111111111,5.62
670,34.82,47.38000000000001,5.3
671,34.79541666666667,46.47250000000002,6.21
672,34.50583333333334,1.7577777777777779,5.58
673,34.84458333333335,48.955277777777795,6.37
674,34.12750000000001,-51.51222222222221,3.56
675,34.73750000000001,28.6425,5.03
676,34.74166666666667,23.167777777777786,6.46
677,34.90541666666667,39.83500000000001,6.63
678,33.868750000000006,-67.7463888888889,5.69
679,35.17250000000002,47.31083333333335,6.11
680,35.01833333333336,30.188333333333336,6.47
681,34.83624999999999,-2.9775,3.04
682,35.242500000000014,50.15138888888891,5.59
683,34.74375000000001,-25.94555555555556,6.34
684,34.92,-4.345555555555558,6.5
685,35.58916666666668,55.84555555555556,5.17
686,34.85291666666668,-41.84833333333336,6.37
687,35.709583333333356,41.39638888888889,5.82
688,34.97625,-55.94472222222224,5.81
689,35.48583333333335,0.39583333333333354,5.28
690,35.96583333333335,55.364444444444466,6.28
691,35.55166666666669,-0.8850000000000005,5.42
692,35.50583333333336,-10.777777777777784,5.46
693,35.520833333333364,-17.662222222222226,5.87
694,36.10375000000001,50.00666666666668,5.19
695,35.63583333333335,-23.8163888888889,5.2
696,36.31666666666666,56.61000000000001,6.25
697,35.740833333333356,-18.35444444444445,6.22
698,35.54916666666669,-43.2,6.31
699,36.40583333333334,50.27861111111111,4.71
700,35.77708333333333,-37.576388888888914,6.53
701,35.727500000000006,-51.09222222222223,5.92
702,36.20416666666668,10.610555555555555,5.47
703,36.083750000000016,-25.8475,6.44
704,36.24333333333335,-2.7800000000000002,6.33
705,35.43708333333334,-68.65944444444446,4.09
706,36.14083333333334,-40.84055555555557,6.18
707,37.26666666666668,67.4025,4.52
708,36.487500000000004,-12.290555555555555,4.89
709,36.96583333333335,50.569722222222246,6.12
710,36.50125000000001,-15.341111111111113,5.83
711,36.779166666666676,27.013333333333335,6.18
712,36.865416666666675,31.801388888888898,5.54
713,36.64666666666667,-20.04277777777778,5.88
714,36.22458333333334,-60.31194444444446,5.35
715,35.71791666666669,-73.64583333333334,5.01
716,37.35416666666668,55.53638888888891,6.51
717,37.04166666666668,29.669444444444455,5.29
718,37.039583333333354,8.46,4.28
719,37.00000000000002,1.9608333333333332,6.45
720,37.20208333333335,29.931944444444458,5.89
721,36.74625000000001,-47.7038888888889,4.25
722,36.35958333333334,-66.49472222222224,6.41
723,37.306666666666686,23.4688888888889,6.19
724,37.00708333333335,-33.8111111111111,5.14
725,37.39708333333335,9.565833333333334,6.07
726,37.569166666666675,33.8338888888889,6.25
727,37.14750000000002,-31.102500000000013,6.11
728,37.635,25.235000000000003,5.92
729,37.65999999999998,19.855277777777786,6.15
730,37.480833333333344,-22.68277777777778,6.77
731,37.726666666666674,17.703888888888898,6.23
732,37.688333333333325,0.2552777777777779,6.0
733,37.557500000000005,-25.186388888888896,6.51
734,37.018333333333366,-64.29972222222223,6.37
735,37.63666666666668,-22.545555555555566,6.1
736,38.02583333333334,36.14722222222223,5.15
737,37.87541666666669,2.2672222222222227,5.25
738,38.21875000000001,34.54250000000001,5.83
739,38.03916666666666,-1.0350000000000001,5.35
740,38.02166666666666,-15.244722222222224,4.75
741,38.22541666666667,15.034722222222227,6.04
742,38.06166666666667,-36.42750000000001,6.3
743,39.50833333333333,72.81833333333336,5.16
744,38.27916666666668,-34.650000000000006,5.9
745,38.41750000000002,-20.001944444444444,6.21
746,38.86625000000002,39.664444444444456,6.36
747,39.40041666666668,65.74555555555557,5.78
748,38.91166666666668,37.312222222222225,5.71
749,38.46125000000001,-28.2325,4.9
750,38.945000000000014,34.68749999999999,5.35
751,38.76708333333335,7.471388888888891,6.18
752,38.67791666666666,-7.859444444444446,5.75
753,39.02041666666668,6.886944444444445,5.82
754,38.96875000000003,5.593333333333332,4.86
755,38.4775,-51.093611111111116,6.24
756,39.238333333333344,38.73277777777779,5.9
757,39.17875000000001,31.607500000000005,6.1
758,39.26041666666668,34.2638888888889,5.3
759,39.00000000000001,-7.831666666666668,5.53
760,39.33666666666668,39.89583333333334,6.54
761,39.276666666666685,32.89194444444446,6.25
762,38.39,-62.58694444444447,6.77
763,39.15791666666667,12.447500000000005,5.68
764,39.240416666666675,24.648333333333337,7.09
765,39.252083333333346,24.6475,6.5
766,39.14625,7.729722222222222,5.81
767,39.03874999999999,-30.044722222222234,5.75
768,39.57416666666668,37.726666666666674,6.18
769,39.61583333333334,38.08944444444445,6.3
770,39.50333333333334,7.695277777777779,6.39
771,39.42416666666667,-3.3961111111111113,5.65
772,39.24416666666668,-34.57833333333335,5.79
773,39.70416666666667,21.961388888888894,5.43
774,41.94833333333334,81.44833333333337,5.78
775,39.65375000000001,3.4430555555555555,6.21
776,37.91875000000001,-79.10944444444446,5.28
777,39.57791666666666,-30.19416666666668,5.83
778,39.35166666666668,-52.543055555555576,5.31
779,39.870833333333344,0.32861111111111113,4.07
780,39.60333333333333,-37.990555555555574,6.49
781,39.89083333333334,-11.872222222222227,4.84
782,40.17124999999999,27.060833333333346,5.3
783,40.065416666666664,6.111944444444444,6.25
784,40.05125,-9.453055555555553,5.78
785,40.76166666666669,55.10583333333335,5.77
786,40.010416666666664,-30.633888888888894,6.52
787,40.74875000000001,53.52611111111113,5.84
788,40.56208333333335,40.19388888888889,4.91
789,39.95000000000001,-42.89166666666669,4.75
790,40.30791666666668,-0.6958333333333333,5.71
791,41.207083333333344,67.8247222222222,5.95
792,40.75791666666668,48.26555555555557,6.48
793,40.59166666666668,20.011666666666674,5.69
794,40.16666666666667,-39.855555555555576,4.11
795,40.45125000000002,-3.2133333333333343,6.05
796,40.39166666666669,-14.549444444444449,5.98
797,40.62041666666667,10.741666666666667,6.3
798,39.88208333333334,-64.28194444444445,6.55
799,41.050000000000004,49.22833333333334,4.12
800,41.02166666666667,44.296944444444456,5.43
801,40.862916666666685,27.707222222222235,4.66
802,40.165000000000006,-54.550000000000004,5.21
803,40.963333333333345,25.638055555555553,6.35
804,40.82500000000001,3.235833333333335,3.47
805,40.5275,-38.38388888888889,6.01
806,39.897500000000015,-68.26694444444446,4.11
807,40.53541666666666,-46.52444444444446,6.1
808,41.079583333333346,17.76388888888889,6.46
809,41.13708333333332,15.311666666666675,5.77
810,40.63958333333335,-50.80027777777778,5.41
811,41.03083333333334,-13.858611111111111,4.25
812,41.24000000000001,12.445833333333336,5.18
813,41.23541666666668,10.114166666666671,4.27
814,40.83458333333335,-40.52750000000002,6.36
815,42.23125000000001,69.63416666666666,6.18
816,41.33708333333335,4.711666666666668,6.03
817,41.085416666666674,-32.52500000000001,6.22
818,41.27583333333335,-18.572499999999998,4.47
819,41.74291666666667,35.98361111111114,6.25
820,41.764583333333334,35.55500000000001,6.3
821,41.044583333333335,-52.57055555555557,6.15
822,41.31875000000002,-46.287222222222226,6.85
823,40.86083333333335,-66.71444444444447,6.26
824,41.97708333333333,29.247222222222227,4.51
825,42.37833333333335,57.08416666666668,6.25
826,41.68833333333334,-21.63972222222223,6.49
827,41.79666666666666,-22.485555555555564,6.47
828,42.133750000000006,18.28361111111112,5.82
829,42.99458333333333,68.88861111111115,5.8
830,42.191250000000004,25.18805555555556,5.86
831,42.36291666666667,37.32611111111111,6.45
832,41.98333333333333,-12.460555555555556,6.9
833,41.36458333333334,-63.704444444444476,5.74
834,42.67416666666667,55.89555555555556,3.76
835,41.89041666666666,-35.550833333333344,6.51
836,42.322916666666686,17.464166666666664,5.22
837,41.38583333333335,-67.61666666666669,4.84
838,42.49583333333335,27.260555555555555,3.63
839,42.93958333333334,58.31472222222223,6.45
840,42.64625000000001,38.31861111111112,4.23
841,42.27250000000001,-32.40583333333334,4.46
842,42.92375,46.841944444444465,5.88
843,42.878333333333345,35.059722222222234,4.53
844,42.46250000000002,-24.560277777777774,6.14
845,42.47583333333335,-27.941666666666666,5.39
846,43.21666666666667,52.997777777777806,6.36
847,42.87333333333333,15.081944444444446,5.49
848,42.561666666666675,-35.84361111111112,5.92
849,43.33833333333336,48.569444444444464,6.26
850,42.759583333333346,-21.00416666666667,4.75
851,42.66833333333334,-35.67611111111111,5.47
852,42.256250000000016,-62.80666666666667,5.26
853,42.699583333333344,-39.931666666666665,6.36
854,43.564583333333346,52.76250000000002,3.95
855,43.42750000000001,38.33750000000002,5.33
856,43.29875000000002,16.483333333333334,6.31
857,43.13375000000002,-12.76944444444445,6.04
858,42.98041666666666,-30.81444444444445,6.4
859,43.21041666666669,-9.441111111111114,6.32
860,43.98708333333333,61.52111111111113,5.59
861,44.103333333333346,64.33250000000001,6.24
862,43.39708333333335,-22.376388888888886,5.95
863,43.393333333333345,-38.43694444444444,5.92
864,44.21083333333334,51.260833333333345,6.22
865,44.13916666666668,47.16388888888891,6.02
866,43.08000000000002,-62.909722222222236,6.03
867,43.95208333333333,18.331666666666678,5.91
868,43.47041666666669,-49.89027777777779,4.0
869,44.10875000000001,18.02305555555557,5.63
870,44.05750000000002,8.38166666666667,5.97
871,43.52708333333334,-50.87138888888891,6.21
872,42.618750000000006,-75.06694444444449,4.75
873,44.32208333333333,31.934166666666666,5.11
874,44.10708333333335,-8.898055555555555,3.89
875,44.15583333333335,-3.712222222222223,5.17
876,44.50958333333335,38.61500000000001,6.04
877,44.26916666666667,4.501111111111111,6.11
878,44.521666666666675,20.668611111111108,5.8
879,44.690416666666685,39.6627777777778,4.7
880,43.58708333333334,-64.43555555555558,6.56
881,46.532500000000006,79.41861111111112,5.49
882,44.765416666666674,35.183055555555555,4.93
883,44.34875000000001,-23.861944444444454,5.45
884,44.30458333333334,-29.855277777777793,6.29
885,44.95791666666666,47.22083333333336,5.47
886,44.91625,41.03305555555555,5.89
887,44.80291666666666,21.340277777777786,4.63
888,44.80291666666666,21.340277777777786,4.63
889,44.52375000000002,-23.606111111111115,5.84
890,45.21750000000001,52.351666666666674,5.28
891,45.22250000000001,52.35222222222223,6.74
892,44.675000000000004,-2.7825,5.23
893,44.38625000000001,-38.19111111111111,6.41
894,45.049166666666686,38.13166666666668,6.11
895,44.69750000000001,-9.776388888888896,6.14
896,44.92875000000001,8.907500000000002,4.7
897,44.56541666666668,-40.304722222222225,3.24
898,44.56791666666668,-40.30444444444446,4.35
899,44.92166666666667,-2.4650000000000007,5.56
900,44.7775,-28.90694444444445,6.14
901,44.90041666666667,-25.274166666666673,5.71
902,45.18375000000001,10.87027777777778,5.95
903,44.90958333333333,-32.507222222222225,6.31
904,45.21250000000002,-2.878611111111112,6.11
905,45.47541666666667,26.462222222222227,5.9
906,47.928333333333335,81.47055555555559,5.95
907,45.291666666666664,-7.662777777777779,5.75
908,45.467916666666675,5.336111111111113,6.25
909,44.69916666666667,-64.07138888888892,4.99
910,45.59375000000001,4.352777777777779,5.61
911,45.57000000000001,4.089722222222222,2.53
912,45.48374999999999,-9.96138888888889,5.83
913,45.53875,-6.494722222222225,6.19
914,45.407083333333325,-28.091666666666676,5.89
915,46.19916666666667,53.506388888888885,2.93
916,45.87625,28.26972222222223,6.36
917,45.67625000000002,-7.685277777777781,5.32
918,46.385000000000005,56.705833333333345,4.76
919,45.59791666666667,-23.624444444444453,4.09
920,46.41625,56.068611111111125,6.11
921,46.29416666666666,38.84027777777778,3.39
922,46.82916666666667,64.05777777777777,5.89
923,46.336666666666666,40.58250000000001,6.05
924,46.16958333333336,15.856111111111113,6.49
925,46.06833333333336,-7.600833333333336,5.26
926,46.15875000000002,1.8636111111111113,6.05
927,46.36125000000002,25.255277777777778,6.8
928,46.36125000000002,25.255277777777778,7.0
929,45.73291666666668,-46.975,5.82
930,47.01625000000001,52.213333333333345,6.31
931,46.59875000000001,13.187222222222225,5.62
932,47.98458333333333,74.39361111111113,4.87
933,46.947500000000005,47.30833333333334,6.41
934,45.90333333333334,-59.737777777777794,5.11
935,46.639583333333356,-6.088611111111112,5.27
936,47.042083333333345,40.95555555555558,2.12
937,47.26666666666666,49.61333333333336,4.05
938,46.85708333333333,17.880000000000003,6.11
939,45.56416666666667,-71.90250000000005,5.53
940,47.088333333333345,18.795000000000005,6.27
941,47.37416666666667,44.85722222222223,3.8
942,47.16125000000001,8.470833333333333,6.28
943,46.96208333333334,-27.83111111111111,6.19
944,47.40291666666667,29.07694444444444,5.72
945,47.536666666666676,27.820000000000004,6.42
946,47.612500000000004,26.896388888888897,6.02
947,47.8225,39.611666666666665,4.63
948,47.66208333333335,11.872500000000002,5.98
949,48.110000000000014,47.725833333333355,6.33
950,48.04000000000002,42.376111111111115,6.15
951,47.9075,19.726666666666663,4.35
952,47.84125000000001,13.04777777777778,6.12
953,47.647500000000015,-23.738333333333344,6.38
954,48.059166666666684,27.256944444444446,5.79
955,47.828333333333326,-3.811666666666667,6.05
956,48.350000000000016,48.17694444444446,5.9
957,47.82,-16.025277777777784,6.26
958,48.110000000000014,6.660833333333334,5.56
959,46.95499999999999,-69.2655555555556,6.15
960,47.61416666666668,-48.73416666666668,6.12
961,50.08208333333336,77.73472222222223,5.45
962,48.193333333333364,-1.1961111111111116,5.06
963,48.01791666666669,-28.98694444444445,3.87
964,48.95,57.14083333333333,5.79
965,53.08374999999999,84.91111111111118,5.61
966,48.73625000000001,42.50388888888889,6.07
967,49.38166666666666,65.65861111111114,6.36
968,48.10750000000002,-44.419722222222234,5.93
969,49.05083333333335,50.9377777777778,5.03
970,48.256250000000016,-35.94388888888889,6.27
971,48.83541666666668,30.556666666666676,5.52
972,48.72541666666668,21.04444444444445,4.89
973,49.01958333333335,45.34583333333335,6.16
974,48.40833333333334,-29.80416666666667,6.16
975,48.94583333333335,32.85638888888889,6.31
976,49.00791666666668,34.6886111111111,6.25
977,48.13833333333335,-57.32166666666669,5.74
978,49.146250000000016,32.18361111111112,6.06
979,49.2975,40.48333333333334,6.45
980,48.75083333333335,-26.10027777777778,6.25
981,46.88333333333334,-78.98944444444447,5.57
982,49.447500000000005,44.025000000000006,5.47
983,49.003750000000025,-5.918611111111112,6.17
984,48.958333333333336,-8.819722222222222,4.8
985,49.997499999999995,65.65222222222224,4.84
986,49.44083333333334,39.28333333333335,5.96
987,49.65750000000001,50.22222222222224,5.15
988,49.148750000000014,-9.154444444444445,6.14
989,49.78166666666667,50.09499999999999,5.03
990,49.04708333333335,-30.82750000000001,6.65
991,49.682500000000005,34.2227777777778,4.82
992,49.59333333333335,-0.9302777777777782,5.38
993,49.511666666666684,-28.79694444444445,5.91
994,49.592083333333335,-22.511388888888902,4.88
995,49.98250000000001,27.071111111111115,5.9
996,49.84041666666667,3.3702777777777793,4.83
997,49.671666666666674,-18.55972222222222,5.71
998,49.36083333333334,-47.75166666666668,5.85
